,id,atm_group,address,address_rus,lat,long,target,city,city_area,city_district,federal_district,fast_food,cafe,bar,pub,restaurant,college,kindergarten,library,training,school,traffic_park,university,bicycle_parking,bus_station,car_sharing,fuel,parking,taxi,atm,payment_terminal,bank,bureau_de_change,money_transfer,payment_centre,clinic,hospital,pharmacy,social_facility,cinema,community_centre,conference_centre,events_venue,exhibition_centre,nightclub,social_centre,theatre,police,post_box,post_office,toilets,internet_cafe,marketplace,"apartments, detached",detached,hotel,residential,commercial,industrial,kiosk,office,retail,supermarket,warehouse,religious,church,government,station,tram,platform,administrative,population
3906,342.0,1022.0,ABB 125 SH.USMANOVA       NAB.CHELNY  ,"улица Шамиля Усманова, 125, Набережные Челны, Республика Татарстан, Россия, 423828",55.771226,52.430944,-0.0800042191099653,Набережные Челны,городской округ Набережные Челны,,Татарстан,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1710
3907,344.0,1022.0,ABB 51 SYUYUMBIKE PR.     NAB.CHELNY  ,"проспект Сююмбике, 51, Набережные Челны, Республика Татарстан, Россия",55.748822,52.400392,-0.1450012314747548,Набережные Челны,городской округ Набережные Челны,,Татарстан,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,4,0,1080
3908,356.0,1022.0,ABB 33 40 LET POBEDY      CHISTOPOL   ,"улица 40 лет Победы, 33, Чистополь, Республика Татарстан, Россия, 422985",55.352485,50.641222,-0.0958351838406467,,Чистопольский район,,Татарстан,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3909,357.0,1022.0,ABB 72 YULIUSA FUCHIKA    KAZAN       ,"улица Юлиуса Фучика, 72, Казань, Республика Татарстан, Россия, 420141",55.755844,49.232358,-0.0513566619711028,Казань,городской округ Казань,10 микрорайон,Татарстан,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620
3910,363.0,1022.0,ABB 132 BEBELYA           CHISTOPOL   ,"улица Бебеля, 132, Чистополь, Республика Татарстан, Россия, 422980",55.369807,50.640503,-0.1113201306022296,,Чистопольский район,,Татарстан,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,1914.0,1022.0,ABB 91 KRASNOARMEJSKAYA   JOSHKAR-OLA ,"Красноармейская улица, 91, Йошкар-Ола, Республика Марий Эл, Россия, 424020",56.645227,47.870081,-0.1114618400931529,Йошкар-Ола,городской округ Йошкар-Ола,,Марий Эл,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,333
3912,1918.0,1022.0,ABB 39-2 MOSKOVSKIJ PR-T  CHEBOKSARY  ,"Московский проспект, 39к2, Чебоксары, Чувашская Республика, Россия, 428017",56.141136,47.200701,-0.1255926281692694,Чебоксары,городской округ Чебоксары,,Чувашия,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,300
3913,1935.0,1022.0,ABB 16 BAZARNAYA PL.      MOZHGA      ,"Базарная площадь, 16, Можга, Удмуртская Республика, Россия, 427790",56.443374,52.217055,-0.0743999117678105,,,Наговицынский микрорайон,Удмуртия,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429
3914,1954.0,1022.0,"ABB  1,  2 MOLOKOVA       KRASNOYARSK ","улица Молокова, 1к2, Красноярск, Россия, 660077",56.044744,92.915238,-0.0738555180776974,,городской округ Красноярск,,Красноярский край,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940
3915,1955.0,1022.0,ABB 100 LENINA            ALMETEVSK   ,"улица Ленина, 100, Альметьевск, Республика Татарстан, Россия, 423457",54.899379,52.274017,-0.060692078295555,Альметьевск,Альметьевский район,,Татарстан,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3916,1964.0,1022.0,ABB 111 KRASNOARMEJSK.    JOSHKAR-OLA ,г Йошкар-Ола,56.6343662,47.8999706,-0.1060012134631483,Йошкар-Ола,городской округ Йошкар-Ола,,Марий Эл,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
3917,1965.0,1022.0,ABB 79 GORKOGO            IZHEVSK     ,"улица Максима Горького, 79, Ижевск, Удмуртская Республика, Россия, 426011",56.849236,53.198321,-0.1096294541602171,городской округ Ижевск,,,Удмуртия,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,60
3918,1969.0,1022.0,ABB 33 MAKSIMOVA          KAZAN       ,"улица Максимова, 33, Казань, Республика Татарстан, Россия, 420127",55.861186,49.086759,-0.0730542991084564,Казань,городской округ Казань,,Татарстан,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3000
3919,207.0,1942.0,35 URALSKIKH RABOCHIKH ST EKATERINBURG,"улица Уральских Рабочих, 35, Орджоникидзевский район, Екатеринбург, Свердловская область, Россия, 620012",56.89528,60.599972,-0.04724082165014,Екатеринбург,городской округ Екатеринбург,,Свердловская область,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4890
3920,230.0,1942.0,19 PALMIRO TOLYATTI       EKATERINBURG,"улица Пальмиро Тольятти, 19, Екатеринбург, Свердловская область, Россия, 620102",56.821681,60.577918,-0.0669580909810605,Екатеринбург,городской округ Екатеринбург,,Свердловская область,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5490
3921,242.0,1942.0,77 TATISHCHEVA STR.       EKATERINBURG,"улица Татищева, 77, Екатеринбург, Свердловская область, Россия, 620131",56.835269,60.548912,-0.0487935415895887,Екатеринбург,городской округ Екатеринбург,Правобережный,Свердловская область,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3210
3922,162.0,1942.0,85A KUYBYSHEVA STR.       PERM        ,"улица Куйбышева, 85А, Пермь, Россия",57.99341,56.24705,-0.1022174812506854,Пермь,Пермский городской округ,,Пермский край,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12,2,0,3720
3923,168.0,1942.0,KARLA MARKSA 151/1        MAGNITOGORSK,"проспект Карла Маркса, 151/1, Магнитогорск, Челябинская область, Россия, 455038",53.380406,58.97977,-0.075282954525002,Магнитогорск,Магнитогорский городской округ,,Челябинская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,300
3924,173.0,1942.0,UL PUSHKINA 50            PERM        ,"улица Пушкина, 50, Пермь, Россия",58.008014,56.250374,-0.0974672893006221,Пермь,Пермский городской округ,,Пермский край,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2070
3925,225.0,1942.0,8 MARTA STR.              EKATERINBURG,"улица 8 Марта, Екатеринбург, Свердловская область, Россия",56.81433,60.60785,0.0535336657708954,Екатеринбург,городской округ Екатеринбург,,Свердловская область,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,4560
3926,246.0,1942.0,149 8-MARTA STR           EKATERINBURG,"улица 8 Марта, 149, Екатеринбург, Свердловская область, Россия, 620142",56.806905,60.612324,0.0583712403402827,Екатеринбург,городской округ Екатеринбург,,Свердловская область,3,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,6150
3927,287.0,1942.0,82 SVOBODY STR.           CHELYABINSK ,"улица Свободы, 82, Челябинск, Россия, 454091",55.156194,61.412938,0.0390601563573325,Челябинск,Челябинский городской округ,,Челябинская область,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4710
3928,288.0,1942.0,82 SVOBODY STR.           CHELYABINSK ,"улица Свободы, 82, Челябинск, Россия, 454091",55.156194,61.412938,0.0296077329145269,Челябинск,Челябинский городской округ,,Челябинская область,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4710
3929,176.0,1942.0,51 LENINA AVE             MAGNITOGORSK,"проспект Ленина, 51, Магнитогорск, Челябинская область, Россия, 455000",53.418337,58.984918,0.0170118483037353,Магнитогорск,Магнитогорский городской округ,,Челябинская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5370
3930,179.0,1942.0,45 SOVETSKAYA STR.        PERM        ,"Советская улица, 45, Пермь, Россия",58.014622,56.238489,0.0315130273529183,Пермь,Пермский городской округ,,Пермский край,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
3931,180.0,1942.0,45 SOVETSKAYA STR.        PERM        ,"Советская улица, 45, Пермь, Россия",58.014622,56.238489,0.0140845908844559,Пермь,Пермский городской округ,,Пермский край,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
3932,186.0,1942.0,5-4 STALEVAROV STR.       CHELYABINSK ,"улица Сталеваров, 5к4, Челябинск, Россия, 454047",55.26286,61.403138,-0.0040035273402372,Челябинск,Челябинский городской округ,,Челябинская область,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
3933,215.0,1942.0,51 LENINA AVE             MAGNITOGORSK,"проспект Ленина, 51, Магнитогорск, Челябинская область, Россия, 455000",53.418337,58.984918,0.0514779835442321,Магнитогорск,Магнитогорский городской округ,,Челябинская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5370
3934,221.0,1942.0,75 URALSKAYA STR.         EKATERINBURG,"Уральская улица, 75, микрорайон Пионерский, Кировский район, Екатеринбург, Свердловская область, Россия, 620137",56.853725,60.63806,0.0390736700014643,Екатеринбург,городской округ Екатеринбург,,Свердловская область,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4890
3935,222.0,1942.0,75 URALSKAYA STR.         EKATERINBURG,"Уральская улица, 75, микрорайон Пионерский, Кировский район, Екатеринбург, Свердловская область, Россия, 620137",56.853725,60.63806,0.0083613572030307,Екатеринбург,городской округ Екатеринбург,,Свердловская область,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4890
3936,234.0,1942.0,41/1 MIRA STR.            PERM        ,"улица Мира, 41/1, Пермь, Россия",57.977684,56.18875,-0.0065766282778621,Пермь,Пермский городской округ,,Пермский край,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3183
3937,239.0,1942.0,14 VILYAMSA STR.          PERM        ,"улица Вильямса, 14, Пермь, Россия, 614030",58.103746,56.298739,-0.1047210546280037,Пермь,Пермский городской округ,,Пермский край,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
3938,240.0,1942.0,14 VILYAMSA STR.          PERM        ,"улица Вильямса, 14, Пермь, Россия, 614030",58.103746,56.298739,0.0233367230637384,Пермь,Пермский городской округ,,Пермский край,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4380
3939,950.0,1942.0,60 LET OKTYABRYA 32       OSINNIKI    ,"40 лет Октября улица, Осинники, Кемеровская область, Россия",53.627621,87.391147,-0.0578642811141189,,Осинниковский городской округ,,Кемеровская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,1020.0,1942.0,ST RESPUBLIKI 14          TUMEN       ,"улица Республики, 14, Тюмень, Россия, 625003",57.159175,65.526935,-0.0151279225618755,Тюмень,городской округ Тюмень,,Тюменская область,0,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,600
3941,1899.0,1942.0,18/3 SOLNECHNAYA ST       KRASNODAR   ,"Солнечная улица, 18/3, Краснодар, Россия",45.071466,39.0044,0.0821878510105588,Краснодар,городской округ Краснодар,,Краснодарский край,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1347
3942,1904.0,1942.0,19A SHAKHTEROV STR        NOVOKUZNETSK,"проспект Шахтёров, 19А, микрорайон Новобайдаевский, Новокузнецк, Кемеровская область, Россия, 654084",53.780879,87.288182,0.0490243651398878,Новокузнецк,Новокузнецкий городской округ,,Кемеровская область,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3943,392.0,1942.0,83 LENINA                 USOLIE-SIBIR,"улица Ленина, 83, Усолье-Сибирское, Иркутская область, Россия",52.756593,103.639721,0.0315416617764921,,городской округ Усолье-Сибирское,,Иркутская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1230
3944,402.0,1942.0,33 KOMENDANTSKIY AV.      S.-PETERBURG,"г Санкт-Петербург, пр-кт Комендантский, д 33",60.0215048,30.2439658,-0.0093177076407743,Санкт-Петербург,,,Санкт-Петербург,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4830
3945,408.0,1942.0,2/1 EFIMOVA               OSINNIKI    ,"улица Ефимова, 2/1, Осинники, Кемеровская область, Россия, 652815",53.59132,87.332272,-0.0388119878097744,,Осинниковский городской округ,,Кемеровская область,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300
3946,418.0,1942.0,63 9-MAYA STR.            KRASNOYARSK ,"улица 9 Мая, 63, Красноярск, Россия, 660098",56.056282,92.91116,-0.0586157202484386,,городской округ Красноярск,,Красноярский край,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6390
3947,419.0,1942.0,52 MIRA AV.               KRASNOYARSK ,"проспект Мира, 52, Красноярск, Россия, 660049",56.012672,92.878596,0.0424036760103639,,городской округ Красноярск,,Красноярский край,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5460
3948,423.0,1942.0,NIZHEGORODSKAYA OBL       SAVASLEYKA  ,"село Саваслейка, городской округ Кулебаки, Нижегородская область, Россия",55.458634,42.323442,-0.0463158471870601,,городской округ Кулебаки,,Нижегородская область,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3949,426.0,1942.0,65 GAZOVIKOV STR          TYUMEN      ,"улица Газовиков, 65, Тюмень, Россия, 625022",57.171591,65.557388,0.0125465496361093,Тюмень,городской округ Тюмень,,Тюменская область,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6330
3950,428.0,1942.0,55/1 GIMNAZICHESKAYA STR. KRASNODAR   ,"р.Бейсуг, Кавказский район, Краснодарский край, Россия",45.476084,40.393277,-0.0498819385356568,,Кавказский район,,Краснодарский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3951,429.0,1942.0,10 KOLKHOZNAYA STR.       USSURIYSK   ,"Колхозная улица, 10, Уссурийск, Приморский край, Россия, 692502",43.76378,132.011249,-0.1450012314747548,Уссурийск,Уссурийский городской округ,,Приморский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,435.0,1942.0,16 VORONOVA STR.          KRASNOYARSK ,"улица Воронова, 16, микрорайон Зелёная Роща, Советский район, Красноярск, Россия, 660131",56.058805,92.953812,0.0613545980699189,Красноярск,городской округ Красноярск,,Красноярский край,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830
3953,443.0,1942.0,26A SHLYUZOVAYA STR.      NOVOSIBIRSK ,"Шлюзовая улица, 26А, микрорайон Шлюз, Советский район, Новосибирск, Россия, 630058",54.852537,83.045493,-0.1020987940951423,городской округ Новосибирск,,,Новосибирская область,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,3054
3954,452.0,1942.0,28 ASKOLDOVTSEV STR       MURMANSK    ,"улица Аскольдовцев, 28, Мурманск, Россия, 183040",68.999275,33.080703,-0.0526117751314486,Мурманск,городской округ Мурманск,,Мурманская область,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,210
3955,468.0,1942.0,1 DYADKOVO S.             RYAZAN      ,"село Дядьково, 1, Рязанский район, Рязанская область, Россия",54.619583,39.80206,0.0218048779621596,,Рязанский район,,Рязанская область,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,960
3956,475.0,1942.0,12-KM TOMSK-ITATKA        TOMSKIY R-N ,"разъезд 52-й километр, 12, деревня Обухово, сельское поселение Гжельское, Раменский район, Московская область, Россия",55.628479,38.350346,0.0019260086153146,,Раменский городской округ,,Московская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3957,477.0,1942.0,51-Y GVARDEISKAYA 9       VOLGOGRAD   ,"улица 51-й Гвардейской Дивизии, 9, Волгоград, Россия",48.76787,44.479219,0.0206677852236734,Волгоград,городской округ Волгоград,,Волгоградская область,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,2,0,0,3210
3958,479.0,1942.0,21 KRAMATORSKAYA ST       ORSK        ,"Краматорская улица, 21, микрорайон Новый город, Орск, Оренбургская область, Россия, 462411",51.221685,58.486101,-0.084915750082781,Орск,городской округ Орск,,Оренбургская область,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4062
3959,491.0,1942.0,7 G.SHTEMENKO STR.        VOLGOGRAD   ,"улица Генерала Штеменко, 7, Волгоград, Россия, 400105",48.772888,44.560696,-0.0742112044172819,Волгоград,городской округ Волгоград,,Волгоградская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250
3960,525.0,1942.0,22 OREKHOVIY BLVD.        MOSCOW      ,"Ореховый бульвар, 22, Москва, Россия",55.612563,37.736249,0.0493599958278827,Москва,,,Москва,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920
3961,541.0,1942.0,42 OZERNAYA STR           MOSCOW      ,"Озёрная улица, 42, Москва, Россия, 119361",55.671331,37.445814,-0.0198850056234913,Москва,,,Москва,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1380
3962,545.0,1942.0,3 KOMSOMOLSKAYA SQ.       MOSCOW      ,"Комсомольская площадь, 3, Москва, Россия, 107140",55.776127,37.655347,0.0551404116754981,Москва,,,Москва,10,7,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,4,0,0
3963,548.0,1942.0,3 KRASNAYA SQ.            MOSCOW      ,"Красная площадь, 3, Москва, Россия, 109012",55.754638,37.621633,0.0654476988950495,Москва,,4,Москва,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
